Molecule,Cluster,data,Cluster_center,Distance_to_center
106,2,[-0.206469750333558   0.5579988819938592 -0.262676971348639  -0.2045926898503617 -0.0767230458717059 -0.1177136204328234],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.4830054814728343
107,3,[ 0.0391089657923158  0.5863098281652301  0.2133910899964128 -0.3679267477734004  0.1405228845174442  0.077893732500988 ],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.41255182758536163
108,4,[ 0.2201880768179761 -0.2931913802585624 -0.2659148190274513 -0.0794461064479748  0.088611391501226   0.2828552277184981],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.33683785042466374
109,11,[-0.3658982271640341 -0.7017846307328214 -0.2124633414611169 -0.6065806415567582  0.8672412783375829 -0.0496545355760758],[-0.3925483810268006 -0.5577221881150141  0.2101125951811516 -0.475015361417741   0.6394530459503553 -0.0207618674442524],0.5196790628137139
110,1,[ 0.5211620973051807  0.0844120418731997  0.0910160636506757 -0.0541311552212158 -0.0805173480047886 -0.1834447764805235],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.2755053523947805
111,9,[ 0.7058940856725162 -0.5581516005630642  0.2894728093544674  0.2860906760911474 -0.1462887795043185 -0.0576271577816187],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5785176283011781
112,4,[ 4.668809707202485e-01 -7.433360279115339e-01 -3.812658940046697e-01  2.011337349962171e-01  4.794607507316000e-04 -2.002582680652295e-01],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.478714122000676
113,9,[ 1.0172495049686114 -0.4432814076840234  0.0506603170563523  0.2012722857965133 -0.1803568024034308 -0.2207251102448186],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.35962776581006617
114,8,[-0.358281124269831   0.3537351408171574 -0.8181735322593657 -0.2350738110738147  0.1924701586253769  0.1390964164180906],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.47470245389416277
115,5,[ 0.066758142789389   1.3567493749896042 -0.0245000888289608  0.1433319096256001  0.4840443203411893  0.2317021743478123],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.8124563574137681
116,7,[-0.2328346021092106 -0.4309956597517114  0.0169833948091371  0.0450438119902744  0.0252410201914536  0.0820462095195402],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.4711344958983735
117,1,[ 0.34902307486655    0.4551845225396801  0.195684463596197  -0.2893961225066276  0.1145215090616467  0.0397625267543549],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.3826352847603022
118,6,[ 0.0864540231421058  0.0669215782110204  0.115695516146533  -0.0208691027601045 -0.0467230192427515  0.0406231798237314],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.25865917520239085
119,1,[ 0.2348902108134906  0.2074541934700289 -0.302439733117687  -0.1947874438992291  0.3531490328165736 -0.0591508499690245],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.5741146215186688
120,4,[ 0.1794392770901295 -0.8043262364771616 -0.0099236665355191  0.2317607483204047  0.063542458047776   0.1285695973528072],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.44372271467562224
121,4,[ 0.4131265347197781 -0.4672175994112904 -0.2082550387734485  0.0050267637357059  0.0819305721033984  0.1588141126392678],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.22210530762486175
122,1,[ 0.5851689441208172  0.137758423114472  -0.0431759325245354 -0.1871871502503354 -0.1129458911935249  0.0320457316888708],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.22191335265420836
123,5,[-0.4694690296194124  0.4472632745548371 -0.1745072182562179  0.6633463261678794 -0.0565048641836613  0.0762406236327595],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.5927744632124837
124,11,[-0.949219327437193  -0.5947454291484633  0.6778280705273599 -0.210669273331604   0.8344498478462337 -0.1736665676930998],[-0.3925483810268006 -0.5577221881150141  0.2101125951811516 -0.475015361417741   0.6394530459503553 -0.0207618674442524],0.8131995346940666
125,8,[-0.2245711976664495  0.2528530732835298 -0.7573093131367521 -0.4234060008652547  0.0386463398779939  0.0921516910691951],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.39732266218035334
126,5,[-0.1237678608982084  1.1734297087907912  0.0081165576996191  0.3582711878056762  0.5292479304907586  0.4599757801582143],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7708751306240164
127,0,[-0.5899841959021331 -0.1661578733790298  0.1048129126019001  0.1345956245396954 -0.1550863798440793  0.0665410679801314],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.3316218957771507
128,8,[-0.426921785290005  -0.0877872403820549 -0.6836092234547518 -0.1065569279553757  0.0498296801527026 -0.047044552864809 ],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.2669784103705723
129,0,[-0.3552934001746928  0.0355386599872977  0.5259334412240545  0.0732219458286388  0.141512911401362   0.0542635454717217],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.3026698520347475
130,2,[-0.2305578559304564  0.2343855689851522  0.0982967625143071 -0.2292685888984262 -0.0714086149521654  0.1555482667243145],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.2474201842590385
131,11,[-0.1834787212825647 -0.3124383570512095  0.2757975145692739 -0.6419876776810739  0.7162697929097719 -0.0408845727137378],[-0.3925483810268006 -0.5577221881150141  0.2101125951811516 -0.475015361417741   0.6394530459503553 -0.0207618674442524],0.3773251639117961
132,6,[-0.0763848017061943 -0.2884162565082654 -0.0202842788351278  0.1918924097358958 -0.374238688063071  -0.1922783385754152],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.4561315662534169
133,6,[-0.0643645163686678 -0.2804615208809854  0.4458202371009707  0.1822389967369426 -0.0807837156127593  0.0458554078873092],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.3405296452440216
134,1,[ 0.5388625944268405  0.1540751252743577 -0.191141067578196  -0.2001116239805309  0.3189918727284849 -0.071132199917118 ],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.4736714071939265
135,4,[ 0.0255791412130562 -0.32540492188526   -0.2847611517996389  0.0516213991153193  0.1684511301136053  0.135282333322903 ],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.29880022198740924
136,6,[-0.0183776167217168 -0.0745366085002748  0.3266181412595592 -0.0240891704724297 -0.0644643640169266  0.0994006776244983],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.20988447295202198
137,8,[ 0.0101987019037029 -0.1294884869680563 -0.6601309423326882 -0.2123238031937583 -0.0248171168125127 -0.003450787307319 ],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.28770028646344165
138,1,[ 0.10072005890649    0.216625243263188  -0.2141287038544391 -0.1250646383750551 -0.1457936572847328  0.047341210505502 ],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.4294167378897256
139,8,[-0.2168034717520569 -0.4600903294769403 -0.6614810298617133  0.0209598521067408 -0.0820906021430099 -0.1794480351856552],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.5638569716757724
140,2,[-0.2011994739517396  0.224250878780499  -0.3681788606082483 -0.2139407648786038 -0.4063866457345469 -0.0174450931214619],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.411032621172322
141,11,[ 0.1318997704376455 -0.4854156733167429  0.2547505355642763 -0.5633364927886767  0.6762363663842931 -0.0501220727329835],[-0.3925483810268006 -0.5577221881150141  0.2101125951811516 -0.475015361417741   0.6394530459503553 -0.0207618674442524],0.5406313882321104
142,4,[ 0.3971464872495592 -0.5012599343174886 -0.3903907067006188  0.0365374914064718  0.0434914583670415  0.0168825536708455],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.22741736884248545
143,6,[ 0.3190940608440882 -0.0881567555896345  0.4375375268244157  0.2560132831724762  0.0405296099454817 -0.3306091744602748],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.5515214246852038
144,6,[ 0.1961876497597811 -0.2284637791390024  0.0236145800139255  0.0135997567730658 -0.3225910728195361  0.171073249308484 ],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.35928054053777436
145,10,[ 0.5444335994936724  0.522323970468622  -0.0504014247703393  0.3865010174972829  0.0852553358907441 -0.0644274317903724],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.1867380886507699
146,10,[ 0.5016063984819046  0.6963348628275268 -0.3413597492307131  0.4970436910334599  0.0735902567250293 -0.0981865717296217],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.3767021900603036
147,6,[ 0.2152495198757788 -0.3052249448170516 -0.06594005820896    0.1325267396093153 -0.2785812601627714 -0.1949891456299046],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.4393352572922737
148,6,[ 0.3268033477134712 -0.289479335488701   0.2046947621048394  0.0884343892671959 -0.1501432733776498 -0.0432929908115305],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.31317918412959617
149,1,[ 0.5351331461185491 -0.1321250641895599  0.276295974617997  -0.0793197663109881 -0.018827526696847   0.1475948624043883],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.42006612865882065
150,4,[ 0.6274051082181931 -0.5161234659429571 -0.2297601560454159 -0.5887744657132956  0.6461614309086422  0.0199888191892936],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.9202471431525867
151,4,[ 0.459933092578221  -0.6393993687332593 -0.0075704894123067  0.0509213602165853  0.1886965246723505  0.0354695597923533],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.3695605276110916
152,10,[ 0.8439611731167347  0.2790843005119048  0.2448768062004591  0.5408064216001882  0.1948207636875395 -0.0823910094703406],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.4912772680581898
153,9,[ 0.8742932385006614 -0.1663152307431776  0.2732500389524651  0.0008772864938316 -0.0118830888822134 -0.004360236278743 ],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.29210948993975455
154,9,[ 0.8793583043656649 -0.1488227365549786  0.2592956019498619 -0.0137747951174268 -0.0112519534068477  0.0145319629579234],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.28841168716264554
155,9,[ 0.6994575019578735 -0.2864954139658038  0.0951247222642709  0.2242220840562016 -0.0828289047661139 -0.1911704030047514],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.42683200141006405
156,9,[ 1.004530649705083  -0.005553335654606   0.1292035941705422 -0.1444194680772773 -0.011562430220173   0.1084121920029044],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.3447570906714591
157,9,[ 1.2686360065496287 -0.3577728597698821  0.021667271442888   0.1007273341430924 -0.1665246287826252  0.0338789462872074],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.3140699736222999
158,10,[ 1.3876189412004378  0.5255226777327866 -0.0331841784898164  0.3493796075075358  0.2015465556113692  0.0409819279586014],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.7025784825208138
159,9,[ 1.3287442436548376 -0.168399297040998   0.0872775240960962 -0.0830386477424083 -0.0548389956954525  0.1277291187122214],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.37079103736791974
160,9,[ 1.1031600792222642e+00 -4.2368940391409188e-01  1.9744682174700340e-01  1.4525516831506291e-01 -1.4458665709630730e-01  7.9220585862459995e-04],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.29261332819398894
161,9,[ 1.223203155605433  -0.2421420668624784 -0.013346599835986   0.1239656023473057 -0.1771566729893154 -0.227199437391438 ],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.34636678799921516
162,9,[ 1.605828196733623  -0.2947161574213076 -0.005277893741533   0.0288954742993698 -0.1558330555076882  0.0531450669267932],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.603512675055182
163,9,[ 0.8108871888048601 -0.2243022736005372 -0.276331810955615  -0.2777531779760588  0.0363124390982887  0.1872407488592351],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5361587331477699
164,0,[-0.7021560706774342 -0.2731342147327134  0.1152980155607811  0.2169963706653747 -0.1409190110142374  0.0495921385904356],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.446656420849391
165,8,[-0.3755733746386186  0.4000171298212595 -0.5266113833764658 -0.0439941310836306  0.2261851583386706 -0.5732478803890749],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.7371189680655904
166,0,[-0.5485141018206523 -0.1395565675395385  0.6554132115852258  0.3063201807905703  0.1949966847547384  0.0587934550294578],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.4943141542577912
167,0,[-4.430089260509908e-01 -2.255544797961000e-04  5.897457500598571e-01  2.320521109702593e-01  2.084005699196699e-01  1.637110454470820e-02],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.4047764618063435
168,7,[-0.5758839875620605 -0.3043492489979486 -0.2516280387292514  0.1034522053060147  0.1753865262941381 -0.0971686715746944],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.20160037917758175
169,0,[-0.2331687844623978 -0.2282283697871984  0.5518833552629304 -0.3807306382833397  0.0452399120430054 -0.0577065249935714],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.5764809289720073
170,8,[ 0.3217147450578528 -0.1737463953869048 -0.8411795238732895 -0.272518059568907  -0.1596398448758984 -0.3059403786792961],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.7260739759733857
171,10,[ 0.8176353378389427  0.9248903447650588 -0.2469600021689428  0.3111816259145594  0.0847805243226287  0.0407651484682929],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.4198146625844583
172,6,[ 0.0497761739392903 -0.1365306355216356  0.4268708905883246 -0.0199767104937814  0.0179725521741594  0.1340192204671002],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.3062353403702523
173,10,[ 0.9557842208033372  0.713939079036596  -0.1798402490619328  0.1858592406918567  0.0815709195242896  0.0817069312820919],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.39805546832337174
174,4,[ 0.1418141022985964 -0.5155266028327938 -0.7350759108511198  0.058911653389548  -0.1091993840124297 -0.2518624134081861],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.6152770141924131
175,6,[ 0.4334447211460824 -0.101376588944387   0.3573011059038504  0.086077347500598   0.0718170823069499  0.0490049749771449],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.46024270397855044
176,6,[ 0.4328631396749955 -0.1680187715985212  0.3635990850237695  0.0059956641487859  0.0041278932193541  0.0755972833672939],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.4376410631873958
177,6,[ 0.4082788232408176 -0.1576186042741422  0.3813451899381134  0.1130990822415228  0.0635030926126962  0.0499257454738706],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.447158957581505
178,9,[ 1.248979112872566  -0.4343123000735887 -0.4223962394626454 -0.0652931018942763  0.0748816271657781 -0.1203250615355231],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5697708080537435
179,9,[ 1.324042195097916  -0.0519503474987638  0.1032640721650419 -0.0830944846585029 -0.0135887056139593  0.0398148767299898],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.39061973210354367
180,6,[ 0.0118371541819644 -0.1351885459159108  0.1964694400006236 -0.0177564629382098 -0.1270365482461212  0.0447776815742877],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.0926047092698363
181,6,[ 0.014668561933408  -0.1296243900745639  0.1929686595497234 -0.0226363842409375 -0.1270366783297093  0.0480805880591718],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.09725550213353856
182,1,[ 0.7662102521588756  0.4068979372951912  0.0688707967698487 -0.3178235738378278  0.0777013486076418  0.0972438750742186],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.48307086780889713
183,1,[ 0.5882887748716648  0.0616032718233789  0.2694203892376374 -0.1048670855378197  0.0366720496121079  0.0025836483132531],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.3140775010840671
184,7,[-0.6417169012972248 -0.466257019327899  -0.1836135895516996  0.1829708898713295  0.0919200617397177  0.2007163544621127],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.2251574831679067
185,8,[-0.3619179175216742 -0.1381260932023595 -0.5790074983868919 -0.0299675152653448  0.0365208808675942  0.0430295832404344],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.2653994465229875
186,2,[-0.3046341538771918  0.2448481396795658 -0.2405102369988641 -0.2266853469169713 -0.3166545224083573  0.0293744485700083],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.24477428269086351
187,4,[-0.0857002960544171 -0.3945954246018635 -0.2387009986243969 -0.0136825163050938  0.0128222377066799  0.2329736195159255],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.39596894536100835
188,4,[-0.1698240353875562 -0.6560625895953213  0.0240487649832154  0.1645320481617525  0.1014040803413406  0.1650244738795745],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.5380024197069326
189,6,[-0.1079256162192021 -0.1455858336881949  0.1295746307610908  0.0185176428775019 -0.2167997410158481  0.0265505239613602],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.20641853115315545
190,6,[-0.1092255803152119 -0.1566333224060294  0.1248557014493501  0.0138357667027059 -0.2223050299697871  0.0456127026573597],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.21650088671489995
191,6,[-0.1036547581813717 -0.134381884074403   0.1325952956476689  0.0189148285968227 -0.2129004618816718  0.0105471031385135],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.19814260297609623
192,4,[ 0.0512819827221485 -0.6060274306387894 -0.2731971378005399  0.1066207439687219 -0.039198920960995   0.0229495463270277],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.26105740436569186
193,4,[ 0.1733561152836102 -0.8125012848687234 -0.1932577366766228  0.2578505376457931  0.031311718860994  -0.0329386839235233],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.40379420774775954
194,10,[ 0.9755543631235588  0.9159395497134852 -0.0329235450451336  0.4516032568595604  0.3044369223987619 -0.2429307745982355],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.5337311633987903
195,9,[ 0.6248658861387533 -0.3646048618581742  0.327165176935673   0.2710028028169338 -0.0601923434005624 -0.0840110468479965],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5631019285199956
196,9,[ 1.072054580907159  -0.3831749278379351  0.1836482954316443  0.1228395122658231 -0.1522167283444239 -0.0245648229699052],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.25071444264600434
197,7,[-0.5648637929214759  0.0421496698505704 -0.2758967948702649  0.0601761156750727  0.2156649312033686 -0.0273971852862703],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.514414248771704
198,7,[-0.9686095794976814 -0.4924239240511752  0.0236448430664388  0.4068954224630616  0.1858770143110038  0.0029873996684014],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.5229935527853163
199,0,[-0.4127445646371648  0.1230534736772832  0.2301882227206873  0.0005966087892544 -0.1205392056755188 -0.202454045096101 ],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.3052746817636687
200,8,[-0.4249308044945061 -0.0603277296615143 -0.5688524949053507 -0.2172883409369167  0.0113781781096528  0.0362783512165652],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.24896726184496365
201,7,[-0.5309767454305657 -0.6079015306696716  0.0719095340975001  0.4433768551290664  0.2495620030811014 -0.0133581246476129],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.48721189310748414
202,8,[-0.0937284319685979  0.0266416527718142 -0.2729933709819728  0.0431323970963522  0.2937449896147215 -0.021730421076538 ],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.4630311146906746
203,1,[ 0.1032775936119401  0.1398287562039355 -0.0431373965156342 -0.1753858707432553 -0.1992938149573377  0.0470145995611708],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.3559212010440462
204,4,[ 0.225647809633459  -0.3050547142934797 -0.4425464513090289 -0.0852977221673898 -0.0148993883972688  0.073026064911629 ],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.32359319711221257
205,4,[ 0.4160402335668423 -0.0540627006067533 -0.4381990226843918 -0.1077924792756491  0.1779745992837127  0.0311561404696167],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.5468308453975782
206,4,[ 0.7326591573476517 -0.3487806241523248 -0.4277467705676563 -0.0827696013837348  0.059395862491357   0.0118891541247596],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.5686252426517693
207,7,[-0.7063710102372076 -0.492083052021051  -0.1430565227708731  0.3207964079855901  0.1532594996561982  0.1827326616384658],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.3026994601436089
208,0,[-0.4418139596696789  0.1934962339486145  0.2135380221828243  0.0725079587060343 -0.0531353284489752 -0.1720315828008851],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.32015754783748
209,0,[-0.425238727139851   0.0942872960757725  0.233695027446193   0.0066147194589946 -0.1276995246949804 -0.1821707611449837],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.2745102305438266
210,4,[-0.1439325457076398 -0.5485285365333659 -0.1622317909657834  0.0747318084703949 -0.0040097033518114  0.1940312190367093],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.429057617782304
211,6,[-0.223093801824263  -0.1866640935360561  0.0233226801283249  0.021464831855402  -0.3301589817782799  0.1080499475221195],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.4101608713966631
