Molecule,Cluster,data,Cluster_center,Distance_to_center
310,6,[ 0.040496644281214   0.0231135528739262 -0.2863370471368111  0.0073187549390322 -0.4460687713762982 -0.1772553054485588],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.6136160503829486
311,5,[ 0.1058368382697094  0.8588658998071206 -0.3558073847814239  0.2698126509401013 -0.0199088208637285  0.1284532593166471],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.3478212412268178
312,6,[ 0.3048527197391581 -0.0486386186902697  0.1277042642858218 -0.0333149426870215 -0.1739341949261518  0.0801685509360255],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.27626061520759965
313,1,[ 0.9334588509633484 -0.6127950095617266 -0.1708542475566581  0.0883979518305477  0.0544054268469866  0.0520716191808601],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6032727851297259
314,0,[-0.3950802160998083  0.3806949199691093  0.2508560290765613 -0.0227211673812974  0.0165618357557291 -0.0630343708689267],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4070098798563009
315,0,[-0.7440156307778482  0.1966752412639788 -0.1058178483658993  0.659150540368566  -0.0722066229819008  0.1045200102742512],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.8709876425709647
316,6,[ 0.1897825417485144 -0.3230613439706981  0.2769943199760787  0.1509277095222815 -0.1956298909136441 -0.0234894946568248],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2692049132014425
317,3,[-0.0372038528082307  0.6510004788284949  0.137453782056063  -0.3512571864277016  0.0665313909079906 -0.0120376031539783],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.34986841004334024
318,5,[-0.3078276866074192  0.9699373436287522 -0.8229015013557539  0.2435023680190765 -0.1668145263973738 -0.1458529794608239],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.9105282805882564
319,0,[-0.4452193099537486  0.1246518246188323 -0.005416938436735  -0.0218645306277294 -0.21954550436396    0.0415694364818085],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.3540197639604909
320,7,[-0.3204434894037501 -0.4532809573560306  0.0482110476181814  0.0782170567816412  0.0351388650670841  0.1264277860005115],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.39579306736870673
321,2,[-0.4127567737234205 -0.0538503016816691 -0.5782599805935393 -0.2266001136848804  0.0095826841571018  0.0402932560085941],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.3399585575555424
322,5,[ 0.2544755422693528  0.2160276491067838 -0.1487680548138215  0.5583289302577759 -0.0265485361171652  0.156275172125974 ],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.5886809685460563
323,2,[-0.3927116428987033  0.2947884250486249 -0.3418617626569813 -0.1156142066153218  0.332602383418633   0.0968156045777116],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.43780441642369444
324,2,[-0.2352342131931818  0.5456098268221194 -0.233120572582767  -0.2040152307577012  0.3664642091733663 -0.1988788585333278],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.604150696853347
325,0,[-0.368964540168153  -0.3044553861246467  0.2842464466285871  0.1709603166694945 -0.2642076737603855  0.0644594911518768],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4385597326266888
326,2,[ 0.2222326739867551  0.564751066721078  -0.4430786307678955 -0.2034890945159404  0.3783006682305235 -0.0553631162779767],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.6556969592399577
327,5,[-0.5400383627404113  0.5022952051894045 -0.2621162569404411  0.4916422360805965 -0.0838769969269863  0.0190110923984369],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.6879513775887776
328,5,[-9.803950675939320e-02  5.823479820279946e-01 -1.536918771270786e-01  5.616787279689458e-01 -2.510300012569000e-04 -2.276431063411565e-01],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.39136377295056957
329,5,[-0.1572548516364778  0.4414315016607152 -0.1660876615056935  0.5228328370743401 -0.1323452035963455 -0.2127329752655156],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.5158207689832738
330,3,[ 0.6317369258535659  0.6753252458263108 -0.0504931290262716 -0.2585483372264091 -0.0060673305531801 -0.2291437844481634],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.7995770091865805
331,1,[ 0.919031403607684   0.2359165132767618  0.146324313195337  -0.0498975221504954  0.0078382354302424 -0.2736846409080953],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.42262791466141036
332,2,[-0.0088908766109113 -0.002187314954948  -0.5051987970526386 -0.2593714682603556  0.0324061363295323  0.1256507194156517],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.3067776438171234
333,0,[-0.4612788634097463 -0.2110570674783325  0.0233532736464499  0.1411182162791872 -0.3529278613004837 -0.1034993095414569],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4883575244052687
334,7,[-0.7764227573401374 -0.7418752397166966 -0.2239804617956618 -0.1573238343559763  0.014462717513874  -0.2795155258549295],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.5255718763287821
335,4,[ 0.0584255641606923 -0.4941638938916814  0.0264047714476931  0.0464106281564588  0.2059545205368175  0.1368133488670176],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.34485738271554417
336,0,[-0.4082480888191608 -0.4452186851644852  0.5765947995839131  0.5481527943971582  0.1050202520822308  0.1959560698072611],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.832203726672203
337,7,[-0.6523106992207512 -0.5164208336764392 -0.541280196296398   0.2846189325023518 -0.1172558280707319 -0.2614403885319314],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.5032999446058115
338,0,[-0.5998866274229834  0.3720521615975877 -0.0952437919301996  0.1037712184232668 -0.1588856008296017 -0.388872463803705 ],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.6939387427645917
339,0,[-0.3814540139633945  0.1508698560043382 -0.073645256432399  -0.0880702964308565 -0.1852732886017745 -0.1458408901999558],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4387956064558866
340,7,[-1.118059198846585  -0.2775212165372777 -0.1566898477724909  0.345542884290566   0.1114895053748092 -0.4776770970905121],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.7762479578009954
341,3,[-0.0432348739055492  0.5197281753518925 -0.0575895401386745 -0.4027183676488287 -0.0414453831593498  0.1641749829211194],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.358111738794762
342,7,[-6.189782510311927e-01 -4.011746833546087e-01 -2.524685933068183e-01  1.142440587356815e-01  1.483499938544478e-01  2.167090788552000e-04],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.09792052921293416
343,5,[-0.3472682341378376  0.7536457360571074  0.2019792682843273  0.57688958533859    0.4715650116862142  0.4898851608961362],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.7909312658769415
344,6,[ 0.1398502407488249  0.0389438138943035 -0.1954825314616759 -0.0058132786633237 -0.3442383306442941 -0.1933268128542655],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.5116463703556422
345,1,[ 0.6059090882281757  0.1501543230461194  0.0393840184114641 -0.3073489708655771 -0.1569867069485792  0.1765563509301088],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5201346784352537
346,4,[ 0.0905978097111575 -0.3772992200137628 -0.0296000392144296 -0.0179971821429498  0.2205530789356749  0.1759343215020519],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.32718831459368064
347,3,[ 0.2570361941004773  0.2156216375065214  0.3561282554059328 -0.1232079663805574  0.0932924866141546 -0.1110305446574084],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.44888799524971046
348,7,[-0.327699205539086  -0.5153300021728088 -0.1435180062789866  0.3915632623937713  0.1922091596561007 -0.269530620904338 ],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.47011787389298587
349,2,[-0.0026041282072709 -0.157630275876669  -0.493381560495762  -0.0582486119925611  0.1431996261201265 -0.0498171435341975],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.4267767930314897
350,1,[ 0.6259722341802403  0.1775283211481352  0.2560246805069628 -0.1287959858757373  0.0679825382098291 -0.0629944805297481],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4315228008137617
351,1,[ 0.636383010912578   0.2004080060597023  0.2467903920115659 -0.1388891854388348  0.0721093918433338 -0.0648678642582708],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4397052027148207
352,6,[ 0.3488890817476867 -0.2876339306889521  0.0707330378972255  0.1161032772110775 -0.1113136595284682  0.0622289334059038],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.3540753055177167
353,1,[ 1.168136632196742  -0.346234820044241  -0.2098278422412649 -0.1583096732012243  0.1089471289566701  0.0970499667626907],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5357143984517858
354,1,[ 1.153068937093312  -0.5836361990699017  0.0792707257811748  0.0579336673612322  0.2445311239874547  0.0426021914470897],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6411983615174801
355,1,[ 1.134589524266926  -0.5738542607130254  0.0817900848451215  0.0601010242599029  0.2499053806685728  0.055332905887411 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6290789817968442
356,0,[-0.6515568719478795 -0.0367356570222116  0.4936344954061602 -0.2356349608412589  0.047730992610776  -0.6199786120085744],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.7218307644210905
357,0,[-0.4264701547983323 -0.1866566959326178  0.438448439595953   0.0832703779373922 -0.0735771340388523  0.2160352595417213],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.351932227839616
358,0,[-0.6074993148570493 -0.0165210126506462 -0.0346696132236119  0.2371397302183822 -0.078364488558505  -0.168594029041552 ],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4666275353375276
359,5,[-0.39302404744851    0.8495863682939129 -0.4439617056291646  0.5364832634548669  0.0686910140508955 -0.0313691253572217],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.587155357461833
360,2,[-0.3713808403875777  0.1402895084462044 -1.2074537186673038 -0.336683145046022  -0.1457726743482582 -0.1584992030568529],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.7428737097614988
361,2,[-0.1874899082728646  0.1401292365515108 -0.377539520581222  -0.0070540091126302  0.3080792786206085 -0.0317397406372482],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.3598091339400128
362,5,[-0.3313488210425529  0.7046201800987968 -0.1594685352747373  0.5023942965880608  0.0997219454527936 -0.0136148119709925],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.4069912839343129
363,0,[-0.6299712091019289 -0.1947611353175895  0.6452131995907189  0.3975941443510133  0.2294366007891887  0.1958338947861912],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.7126520891729096
364,3,[-0.1112298873996127  0.3961288887202228  0.4761973723062542 -0.0937150498901009  0.1799727404031042 -0.2884272637189501],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.520649815412642
365,3,[-0.1265438038914577  0.5181390795412132 -0.2730876655620681 -0.3850751430399995 -0.1787457258071497  0.0965442611157741],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.4969340248844716
366,2,[-0.2585324019838113  0.136641280647624  -0.4898241677897835 -0.1694090990449661  0.2116164523449276 -0.1228104533288381],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.22124145946032198
367,0,[-0.277764561100091  -0.1848861152446198  0.5726884945786107 -0.3715902863266367  0.0632189671718056 -0.0846349401050318],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.5369359674380659
368,7,[-0.3077712064418342 -0.6435646512121957  0.1700764073503786 -0.3111669167857901  0.2272583805001538  0.0937496554059077],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.6812857365367481
369,3,[ 0.3280271194183285  0.211054244405219   0.0979965192727704 -0.2005819439458459 -0.0714575947365819  0.1646093154165908],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.4434825750786807
370,6,[ 0.0420989675640058  0.0314672212050329  0.1509632649308738  0.2564088381002427 -0.0643503111925182 -0.3780379136462183],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.4751822705858416
371,5,[ 0.0309741983093373  0.6672933353708697 -0.158297927454015   0.595190334077706   0.1122908987669294 -0.1969687284194105],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.3069757569591025
372,1,[ 0.8182758968236739 -0.2654049033062398 -0.5051777961329437 -0.2156090444116754 -0.065926957033602  -0.0776994844658312],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.6437186895345698
373,4,[ 0.0375185541235645 -0.5483706870559895  0.0402266145377821 -0.5347652655616312  0.5557607191491166 -0.0895491676491774],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.787403798010262
374,5,[-0.0388864511937278  0.6751077960668983 -0.822514900288962   0.6082670615756065 -0.2026597346914585 -0.7086514313924539],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],1.0958833472548026
375,1,[ 0.6428004930058233 -0.0021286224259578  0.0748335022882769 -0.0544315307008854 -0.0815145416866151  0.027597379535429 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.2573285287457123
376,6,[ 0.4029314101238357 -0.1046427998988753  0.0419015463118018 -0.0080637098270417 -0.1222488655410614 -0.0902081722246715],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.37522172105651136
377,1,[ 0.4931563188102046 -0.0137138484256235  0.373697950698138   0.0959723921854697  0.1051105964227454 -0.0956480335367914],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.522684445759717
378,4,[ 0.6889516490015783 -0.7175243107545077 -0.0433085020719102  0.1341220983831942  0.1514007377184235  0.0574242800211632],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.5578259770281777
379,1,[ 0.6964658003479138 -0.4557232546193925  0.1337095687686524 -0.2322199111995085 -0.1420520448642735 -0.2310109676708185],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5486769851800735
380,1,[ 0.6827331858624135 -0.3912709325236587  0.3102628505281172  0.2636986532611857 -0.0585920387146289 -0.0160306414009117],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5192187515065665
381,1,[ 1.2672565559275106 -0.3006578553917012  0.1202271021117881  0.123088976922695  -0.1506582684476367 -0.0354502000515071],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4982767393637157
382,1,[ 1.2772110110201726 -0.2898008921870702  0.1142973130046416  0.1170124136906568 -0.1486190049872797 -0.0339204452541754],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4987177960870708
383,1,[ 1.151981916822986  -0.0439787250608513  0.176706040186682  -0.0875464286721696  0.0136382646107787 -0.0502633297719369],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.3219238446925248
384,4,[ 0.351140752677721  -0.8740242479229479 -0.5731933171822606 -0.2752459875422205  0.286721385027458  -0.2414971578363419],[ 0.2347504091810151 -0.4930324434958973 -0.2359889961372989  0.0081206371231433  0.1187806145962538  0.0372192692022909],0.6771940743093547
385,5,[-0.4580806653744582  0.7986134149538259 -0.4282702887099086  0.605274672769962   0.1266621087741979 -0.1394630092148005],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.6594447754935204
386,2,[-0.2496423959661385  0.2036617943335155 -0.9324816234985328 -0.3835408129935591 -0.0016235580499698 -0.0482659544726938],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.43979622209902175
387,2,[-0.1565767012240071  0.2322943398036484 -0.6401639043603975 -0.4101987237711928  0.1384384509621214  0.0709357412110672],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.273824534058141
388,7,[-0.6443145822523009 -0.274028786063823  -0.2120592542801361 -0.5043691165779284  0.0749815295125061 -0.0730235385158884],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.6543083768349547
389,6,[ 0.1410275732096721  0.1440034472763754  0.4274281195902302  0.0574046425098284  0.1569417174623429 -0.1185647207333806],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.49128281312869665
390,6,[ 0.1328796638242399 -0.1481854224619651  0.2646280059466986 -0.3538178143888445 -0.0437820755686763 -0.3158985285883989],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.5187622885200363
391,0,[-0.2083262339724403 -0.3259436241009675 -0.0039834690377214 -0.4392611128990494  0.2142779148979637 -0.1486393484395679],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.6981222026214706
392,0,[-0.1929221106632938 -0.2050650757599957  0.2385941978286327 -0.3926965426679422 -0.1306286402031516 -0.1243806269582866],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.5104599513438441
393,1,[ 0.5333035864500071 -0.2106472337882201  0.1784223892927982  0.2015492120810735 -0.1985625524507427 -0.082369240415803 ],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4765810494178886
394,5,[ 0.5523719752208065  1.210747738328537   0.0212518875176451  0.4888493560353759  0.6027135262132228 -0.0542888823549485],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.8685721065476126
395,1,[ 0.6528070959379197  0.1499148871194377 -0.0292918123140727 -0.0974049550551418 -0.1054718347122033 -0.1566941298834731],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.3818364212075969
396,1,[ 1.5908134880709643  0.1761012511036621 -0.1076151402628697  0.5114413671874884 -0.0764074963909062 -0.1425676505099301],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.9462469761765576
397,2,[-0.3712757008485092  0.0295173776601324 -0.53898884902686    0.0561753177363437  0.1909265234083753 -0.0285650654251968],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.36982121254677763
398,2,[-0.2629887183396466  0.4742234462117948 -0.2417825413290056 -0.1638644833402688 -0.0098227666638075  0.1720166402720195],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.4706257883775261
399,2,[ 0.1980399884418203  0.1034799900377164 -0.4054672109389434 -0.0605406834028072  0.2537756816032132 -0.1231277031105992],[-0.1876035998557638  0.1868252820906622 -0.5502295925238111 -0.1867232758940011  0.0536150808722418 -0.0110722549924091],0.4951427048945594
400,5,[ 0.9574620673977596  0.7875810599258323 -0.186055442192805   0.3943887768682856  0.0877833689961392 -0.0613630609334612],[ 0.0606519362104386  0.7225094493387562 -0.1259591929328023  0.419044614714216   0.1148785779811244  0.0443292693090051],0.9080898713462471
401,1,[ 0.6657667647019067 -0.1089704648309459 -0.108479375014357  -0.2595796319456412  0.3186273576065219  0.1841393984838789],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.5333688829642532
402,1,[ 0.8191538649700915 -0.4083898240357726 -0.2418834714892086 -0.065213554831196   0.136126139588003   0.0270829319224165],[ 8.6984564617321114e-01 -7.4242676682146083e-02  6.1511065276654994e-02 -5.5463016249572984e-04 -1.0486762004405775e-02 -9.0479487101905193e-03],0.4829635366085413
403,0,[-0.5889962686131072 -0.0708535077275665  0.0877722770597666 -0.0121626490669157 -0.290319077462572   0.1045928533118465],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.3517649568051091
404,7,[-0.7292800551770469 -0.3095904823379078 -0.2048873647718563 -0.4280178623763435  0.1030733337714431 -0.1893492218830509],[-0.5737308601642579 -0.4568000069520185 -0.2137609358317939  0.1164600680409924  0.0951908342875863 -0.0106385820484834],0.6118829788197525
405,6,[-0.0673411726786279  0.0103878307468596  0.1883087271884217 -0.0668485764331556 -0.1543282246000693  0.1207064513644249],[ 0.0756612542796269 -0.1326912798521235  0.192764102921883   0.036069476343783  -0.1457151931214906 -0.0027956434888014],0.2585734976954452
406,0,[-0.553910910991344  -0.1116368718411207  0.2100271494496082  0.1032458589736191 -0.1421079846039612  0.1087322978586322],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.25116636176619656
407,0,[-0.4326240303219423  0.1292093728970588 -0.1750229585913614 -0.1580136471940213 -0.3257538595898437  0.0888968414710042],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.562949346762256
408,3,[-0.3198433148991456  0.3089236221008562  0.2469210213131276 -0.1281417420268967 -0.066377863424336  -0.0866157809961094],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.330171515930525
409,0,[-0.4461979626527861  0.1617071644908233  0.3055280035865636  0.0397592736660643 -0.0345440914257076 -0.0188468520733618],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.1948480970100359
410,3,[-0.2731690228678717  0.330051318026494   0.0899240946706562 -0.2745819622900758 -0.116231354148736   0.2105819908953455],[-0.0467544624873694  0.3416667034970997  0.1074881567328738 -0.2222324598907815 -0.0276130599442303 -0.0268972550689632],0.34452435522180286
411,0,[-0.396517899114116   0.0958232355364888  0.219700889455346  -0.128706307474416  -0.1381720920361805  0.1627245145689511],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.24692815895222728
412,0,[-0.439198637147064   0.1027456136409164 -0.0115839315525036 -0.1267181149501916 -0.2809407602114611  0.0780178320935286],[-0.4630875963101383 -0.0101639857324018  0.2665651709613873 -0.0385510227220721 -0.0435718773920935  0.0013700502182412],0.4008472132609871
